musaID,toPredict,distance_to_city_hall,distance_to_nearest_metro,distance_to_nearest_hospital,distance_to_nearest_school,distance_to_nearest_park,distance_to_nearest_water,NAMELSAD,Percent_Bachelor.s.degree.or.higher,Estimate_Mean.family.income..dollars.,Percent_Management..business..science..and.arts.occupations,Percent_Different.state,Percent_With.private.health.insurance,Percent_White.alone,LPSS_PER1000,HPSS_PER1000
4503,MODELLING,47489.69938,12386.94166,4089.453061,2794.746678,189.0537208,861.0020925,Census Tract 334,27.8,89237,23.6,9.9,56.8,44.6,15.39491299,2.84471218
4504,MODELLING,6932.099874,3579.122524,5234.274511,427.6551959,1346.748048,3382.374967,Census Tract 135,84.3,223891,74.5,34.9,92.4,76.9,20.30456853,2.85532995
4505,MODELLING,18860.69608,2959.941813,3420.688863,2101.109807,733.8763317,6086.708648,Census Tract 202,15.9,53605,39,13.8,36.3,2.3,48.48484848,2.77777778
4506,MODELLING,20910.47601,2173.453236,2991.763384,803.8445792,178.2639149,6415.673441,Census Tract 192,3.5,35654,12.8,4.2,19.3,6.1,75.84830339,2.99401198
4507,MODELLING,15158.3053,4767.590858,6003.602801,972.6247949,1275.525571,2954.247865,Census Tract 107,14.7,59869,22.3,12.5,47.8,6.3,36.16352201,4.32389937
4508,MODELLING,21861.58347,1357.579484,10306.69123,537.0641797,1014.453441,2272.659944,Census Tract 95,8.6,44069,7.2,7,39.8,0.9,35.82089552,2.23880597
4509,MODELLING,20362.91052,3173.287006,10570.29219,1745.66748,706.2331954,4670.680095,Census Tract 102,15.9,53175,32.3,9.9,47,0.5,39.5480226,4.94350282
4510,MODELLING,18758.10419,1197.714595,8956.879028,2719.214241,194.7444149,5092.728104,Census Tract 94,5.3,47049,20.4,7.7,39.2,1.1,45.45454545,5.26094276
4511,MODELLING,7210.818275,3157.425642,4451.171901,1062.581624,305.2773767,4034.174384,Census Tract 24,70.5,174644,66.5,41.8,78.6,73.8,35.36794067,15.54478038
4512,MODELLING,12684.64272,3036.922971,2651.198759,616.7502443,465.6610378,2835.379251,Census Tract 87.02,81.4,185059,61,43.6,89.3,54,21.40410959,4.92294521
4513,MODELLING,20209.74419,4982.659001,8449.392344,798.7984584,521.4414924,2607.787673,Census Tract 180.02,29.7,79192,31.5,11.1,74.7,72.6,21.61828289,1.85299568
4514,MODELLING,15215.70227,2341.214021,5543.958971,833.9562228,1296.150546,1375.033698,Census Tract 373,44.8,151552,60,12,86,74.7,6.60066007,0
4515,MODELLING,29726.35603,334.2451073,6610.119718,1360.680903,471.5665434,1133.594477,Census Tract 293,18.1,69615,6.9,21.4,45.3,24.6,21.12676056,2.72087068
4516,MODELLING,11374.07123,1871.545641,2067.977832,1505.874336,1152.281113,5476.387055,Census Tract 156,39.7,83757,34.1,17,39,23.2,38.33145434,10.14656144
4517,MODELLING,36071.15861,5171.974555,6021.230129,1839.085954,1059.424382,7414.776147,Census Tract 277,10.8,55345,31.2,15.3,50.3,2.4,44.33497537,0.82101806
4518,MODELLING,37241.96505,4882.119879,6094.119541,1515.550067,985.1154296,4674.064867,Census Tract 267,13.3,65363,27.2,20.2,47.1,0,133.3333333,9.25925926
4519,MODELLING,34466.78469,3278.150499,4124.488787,634.2229843,1342.221201,6595.871407,Census Tract 279.01,24,61953,24.9,9.8,42.4,0.7,35.94080338,2.90697674
4520,MODELLING,29137.22372,742.3694553,2426.552391,1069.734222,389.1102463,8191.51379,Census Tract 281,12.6,88527,23.6,7.5,42.2,7.4,15.72150477,1.68444694
4521,MODELLING,14458.15938,2160.677476,5589.96546,1038.640895,1183.508052,5166.388083,Census Tract 167.01,12.3,53135,34.6,9.8,32.5,4,78.65168539,4.68164794
4522,MODELLING,7115.982752,4745.827353,5483.935393,844.6111605,701.7970541,2004.48239,Census Tract 136.01,83.7,215171,86.6,34.2,90.1,77.4,14.84716157,3.49344978
4523,MODELLING,5022.446176,2544.43331,3322.412653,598.3211661,211.9827355,3254.180238,Census Tract 134.02,83,197472,74.3,48.1,91.5,72.1,28.43601896,7.10900474
4524,MODELLING,37410.43402,15349.0972,7608.360029,2033.208684,875.1324295,1400.057923,Census Tract 388,73.1,238336,64.4,38,82.4,61.5,0.75301205,3.2003012
4525,MODELLING,19834.11933,3204.533915,2839.402003,1158.148488,698.670793,4519.225954,Census Tract 195.01,7.9,47997,21.4,11.7,15.8,5.2,32.50773994,1.03199174
4526,MODELLING,22497.88451,4156.20713,8359.112178,730.2079391,727.6534182,4167.289483,Census Tract 101,19,70337,39.1,9.3,46.8,1.6,16.12903226,0.2688172
4527,MODELLING,41502.9978,6402.548659,9320.139771,2031.883786,742.8705594,5602.725054,Census Tract 313,8,73654,12,8.2,41.2,23,19.63350785,2.29057592
4528,MODELLING,39351.17315,5768.700461,5633.985302,1358.590115,948.5994641,8174.735928,Census Tract 311.01,18.4,70169,20.6,7.4,40,25.3,23.71541502,2.96442688
4529,MODELLING,12864.6851,3228.22412,4040.094066,1672.067479,123.0920752,4299.719336,Census Tract 38,30.9,122058,41.7,8.3,79,84.5,43.77104377,7.85634119
4530,MODELLING,5358.140128,2843.088218,1669.017982,425.2372385,757.5001574,3659.622954,Census Tract 19,84.9,195376,77.4,35.8,83.8,56.6,25.21566025,7.13337757
4531,MODELLING,9044.377863,6402.276207,6377.705128,1578.510492,684.3658375,1529.368457,Census Tract 136.02,82.1,188796,74.4,37.3,88.6,73.2,14.11960133,2.90697674
4532,MODELLING,59932.99031,26552.42392,9299.818041,3809.386338,873.0661953,890.7346511,Census Tract 351,44.8,106953,46.9,14.1,80.9,72.6,0.92764378,0.11595547
4533,MODELLING,4717.964927,1593.384769,1920.031815,427.4270604,545.6268202,5016.018971,Census Tract 19,84.9,195376,77.4,35.8,83.8,56.6,53.36179296,25.61366062
4534,MODELLING,5874.948237,3712.438934,2161.708022,815.1274603,129.294704,2907.266811,Census Tract 13.01,71.1,176743,65.1,38.7,82.7,45.3,33.78378378,4.39189189
4535,MODELLING,5268.806503,1529.13858,2137.520501,485.7637255,241.392512,4942.545581,Census Tract 19,84.9,195376,77.4,35.8,83.8,56.6,53.36179296,25.61366062
4536,MODELLING,22734.78084,1328.426476,4435.672728,854.2381896,512.7637314,5524.81691,Census Tract 192,3.5,35654,12.8,4.2,19.3,6.1,29.6735905,1.69563374
4537,MODELLING,16366.65719,1459.812424,3252.961378,931.4815872,464.3045314,5207.22234,Census Tract 161,59.6,114760,60.7,32.1,69.7,58,33.72093023,4.94186047
4538,MODELLING,44657.91839,10099.45482,7433.069688,1541.625417,2825.349437,4191.681363,Census Tract 314.01,6.9,73535,14.3,14.2,31.1,35.3,16.13742842,2.21238938
4539,MODELLING,25449.40931,1733.452602,6391.530031,1351.598043,83.30050576,2641.078284,Census Tract 190,3.2,81869,25,10.9,37.9,16.3,20.63580591,1.67317345
4540,MODELLING,32509.05103,2492.266475,3811.668944,1352.357632,545.069481,2588.055282,Census Tract 301,21.9,82602,34,7.6,38.5,16.1,28.15315315,3.94144144
4541,MODELLING,29511.13723,1293.637012,8129.008107,1205.291213,1057.130988,1507.522026,Census Tract 294,0.5,34993,4.3,16.2,21.9,11.7,22.23816356,2.15208034
4542,MODELLING,33077.62401,22736.45343,5572.073848,1375.452567,62.79332506,70.7748969,Census Tract 214,72.1,169743,64.6,42.7,88.2,84.8,4.64576074,1.16144019
4543,MODELLING,12406.84325,2587.398931,3713.159087,1829.110671,235.0053137,3573.880584,Census Tract 377,14.3,58137,24.9,27.8,64.9,35,99.20634921,14.88095238
4544,MODELLING,17952.06418,4335.231385,5088.611275,1060.628725,615.0285039,5554.55348,Census Tract 172.01,8.3,140463,20.5,23.5,45.2,0.5,33.25020781,3.11720698
4545,MODELLING,8029.849384,2793.261516,1273.690501,364.3885073,902.038191,4124.710345,Census Tract 142.01,80.1,218310,72.1,38.9,95.6,78.2,21.59624413,5.63380282
4546,MODELLING,5884.810119,1984.516715,3492.471836,625.132121,874.4943063,2972.037395,Census Tract 367,82.6,271316,77.6,38.2,93.6,76.3,19.46107784,4.67814371
4547,MODELLING,8121.20613,2069.695447,2130.14489,526.464059,1158.174923,3291.165119,Census Tract 142.01,80.1,218310,72.1,38.9,95.6,78.2,9.63275135,1.80614088
4548,MODELLING,4141.263653,2606.106761,797.8782535,428.8310864,287.6260522,3440.788193,Census Tract 11.02,91.8,427084,73,49.5,89.7,74.8,76.24309392,35.35911602
4549,MODELLING,22679.15233,6582.551783,9440.096957,1120.494639,204.0025801,539.7461091,Census Tract 65,14.2,65081,23.3,9.6,64.1,1.3,25.08960573,2.68817204
4550,MODELLING,6553.623148,3602.553548,3240.341336,1025.09877,432.6288943,1245.95887,Census Tract 16,81.2,370103,72.7,49.7,92.5,85.8,9.37274694,3.06416727
4551,MODELLING,6737.981262,1152.837513,3237.817528,348.8506872,74.79532003,6229.255985,Census Tract 23,64.8,179538,62.4,31.6,75.9,71.4,40.4432133,15.65096953
4552,MODELLING,20328.93115,1118.908435,5513.556247,440.8884587,965.2825479,6558.738059,Census Tract 178,16.2,40833,36.7,14.7,24.4,20.8,93.67945824,3.66817156
4553,MODELLING,20108.11405,1263.227506,5048.168969,343.3276763,355.9238766,6978.337012,Census Tract 178,16.2,40833,36.7,14.7,24.4,20.8,93.67945824,3.66817156
4554,MODELLING,20184.25303,12157.41758,11023.23307,1107.523811,1266.812733,3507.176854,Census Tract 67,9.9,57494,17.5,4.2,57.6,1.2,24.35897436,1.44230769
4555,MODELLING,5813.158728,1580.705574,2979.76741,1354.306095,332.9687928,1079.463477,Census Tract 10.02,84.3,303459,82.8,36.4,88.3,85.7,30.10577705,5.08543531
4556,MODELLING,4251.744173,1725.842401,1346.255576,347.8010442,185.623501,2775.42034,Census Tract 10.01,85.6,285954,88.1,46.5,84.3,90.9,38.43364757,8.88324873
4557,MODELLING,2087.756954,782.8353107,2052.916708,1531.524872,1057.516456,5123.540394,Census Tract 11.01,71.1,118128,65.3,50,77.3,59,83.89261745,24.74832215
4558,MODELLING,7934.477012,2031.532484,2414.854544,871.0761095,932.8533788,2961.542987,Census Tract 142.01,80.1,218310,72.1,38.9,95.6,78.2,9.63275135,1.80614088
4559,MODELLING,11940.23369,1304.144811,2326.89749,377.6469863,1207.785892,4978.688257,Census Tract 40.02,28.7,93189,35.9,11.8,71.5,73.9,81.18081181,5.22755228
4560,MODELLING,22337.0747,4087.316656,8521.986324,760.4058793,581.2083888,4181.975752,Census Tract 101,19,70337,39.1,9.3,46.8,1.6,16.12903226,0.2688172
4561,MODELLING,29664.38593,2686.69729,5796.983721,1084.913842,533.4164404,937.990947,Census Tract 98.02,32.1,81482,34.6,6.6,76.6,3.7,3.15789474,0.70175439
4562,MODELLING,31026.80755,2709.241166,5200.653063,1026.23375,860.8438059,968.2151377,Census Tract 98.02,32.1,81482,34.6,6.6,76.6,3.7,4.11334552,0.91407678
4563,MODELLING,42975.72918,12033.66409,12879.78244,1047.101267,2422.398892,2508.092373,Census Tract 263.02,27.4,82342,35.4,12.2,78.5,1.9,8.62895494,2.27708533
4564,MODELLING,26781.42525,5707.669003,5181.816431,1957.165808,1894.877777,4734.299235,Census Tract 288,8.7,39976,24.3,9.7,34.9,6.3,19.7228145,1.19936034
4565,MODELLING,7022.973657,2083.000605,4722.716881,1069.31112,837.8915615,5048.258255,Census Tract 140,56.8,79345,56.8,33.3,62.5,38.5,24.04438964,3.85326757
4566,MODELLING,20617.67538,3275.411328,10571.69387,1115.801862,1338.091061,3536.935178,Census Tract 81.02,14.5,67386,21.1,14.9,42.7,16.8,37.61755486,2.6123302
4567,MODELLING,19551.65796,2974.765424,2323.634901,1080.785114,1498.928318,3515.65835,Census Tract 199,6.4,46260,14.4,12.7,31.4,0.6,55.88235294,1.96078431
4568,MODELLING,6690.63897,2241.71162,2719.063777,683.4436339,224.3041884,2994.56598,Census Tract 367,82.6,271316,77.6,38.2,93.6,76.3,19.46107784,4.67814371
4569,MODELLING,5250.129674,3557.534411,2055.642528,807.441389,372.1871985,3330.235122,Census Tract 18,80.1,261624,80.1,44.5,89.4,73.3,38.77366997,25.24797115
4570,MODELLING,48128.63347,13721.1388,7912.645311,1506.330064,1532.004138,2751.519669,Census Tract 330,21.4,78458,28.8,8.5,47.7,31.6,52.20883534,8.03212851
4571,MODELLING,32075.48447,10944.31822,8124.46798,1737.050937,1432.519366,1921.275576,Census Tract 238,48.5,107978,48.8,28.3,75.5,23.1,45.74132492,8.67507886
4572,MODELLING,38789.80095,3769.76319,8554.120319,1209.784855,1837.323868,8307.603774,Census Tract 317,11.6,73442,26.3,7.2,49.9,27.7,11.89127973,1.13250283
4573,MODELLING,33227.30697,3244.920179,4941.915504,1032.670982,1671.20237,3018.577424,Census Tract 274.02,5.1,91544,19.8,10.5,44.7,7.8,72.80513919,6.42398287
4574,MODELLING,16100.66385,1876.054136,6503.801102,693.5762192,717.6174032,6430.029469,Census Tract 86.02,33.4,86801,43.2,24.2,45.8,26.9,64.45672192,8.74769797
4575,MODELLING,8821.471215,858.0338932,1306.505532,1477.751736,758.5345219,6936.527934,Census Tract 29,66,162007,59.8,31.8,84.1,70.1,60.0500417,7.50625521
4576,MODELLING,22297.98496,13549.127,10030.69883,1893.604519,572.5830097,3154.084495,Census Tract 63,7.5,49204,20.3,17.6,58.9,4.1,36.25110522,1.98938992
4577,MODELLING,32493.83752,2415.832853,8654.354663,2141.787606,304.0484708,3436.182543,Census Tract 299,9.4,39588,18.3,14.3,30.5,8.2,35.97785978,1.84501845
4578,MODELLING,7620.23015,2194.678916,2711.16812,1275.201535,599.6162573,2657.330646,Census Tract 142.01,80.1,218310,72.1,38.9,95.6,78.2,9.63275135,1.80614088
4579,MODELLING,20203.08501,3136.406251,10411.12729,1868.044489,753.4404762,4787.887678,Census Tract 102,15.9,53175,32.3,9.9,47,0.5,22.03856749,2.58264463
4580,MODELLING,6341.162925,1685.200743,4059.650057,633.1681829,328.0441552,5383.686953,Census Tract 23,64.8,179538,62.4,31.6,75.9,71.4,53.33333333,24.88888889
4581,MODELLING,36231.12054,3907.623798,6420.97734,813.4371091,403.7730339,245.9165731,Census Tract 271,21.6,90858,26.7,5.7,57,6.6,13.2780083,1.86721992
4582,MODELLING,72102.98604,36981.03408,7018.193312,952.5552766,629.0266521,671.0907635,Census Tract 362.02,30.4,137859,34.1,9.5,78.5,78.8,6.91775557,0.76863951
4583,MODELLING,17331.58877,6523.322306,5113.06794,1205.072328,358.6338557,3893.923015,Census Tract 172.02,10.3,59394,10.5,14.2,44.6,0.3,48.58757062,4.23728814
4584,MODELLING,13751.57424,3660.391297,5246.801555,1299.201357,591.2894644,5788.746077,Census Tract 372,19.4,111778,37.5,8.7,58.9,52.6,36.40776699,2.83171521
4585,MODELLING,8595.883352,2467.274046,1532.228731,493.9859538,600.7618085,4162.08204,Census Tract 144,66.9,147682,68.3,45.1,75.4,55.9,20.58823529,3.43137255
4586,MODELLING,58495.80024,24169.85188,9161.601789,1578.228597,1085.554063,509.7133893,Census Tract 345.02,38.6,77150,36.4,12,55.2,46.1,12.1703854,1.01419878
4587,MODELLING,7639.316929,5141.344901,5915.049937,1316.243801,208.2454787,1184.263168,Census Tract 136.01,83.7,215171,86.6,34.2,90.1,77.4,11.2657389,3.81047051
4588,MODELLING,7639.316929,5141.344901,5915.049937,1316.243801,208.2454787,1184.263168,Census Tract 136.01,83.7,215171,86.6,34.2,90.1,77.4,11.2657389,3.81047051
4589,MODELLING,14747.94986,2118.400039,5120.523391,341.3906999,719.5028444,1825.267619,Census Tract 39.02,33.1,105823,48.6,14.4,70.7,88.1,25.8519389,1.17508813
4590,MODELLING,16019.02019,3363.43749,3995.329749,1767.674885,395.1912922,3319.404055,Census Tract 160.01,53.4,123919,64.3,21.4,77.1,88,18.80877743,3.76175549
4591,MODELLING,43827.81404,9492.78383,9976.79812,1224.704827,1001.591843,5422.650696,Census Tract 325,7.6,84615,28.5,4.6,43.2,41.5,46.10951009,5.76368876
4592,MODELLING,43477.9822,8346.796593,8540.855082,1050.611005,803.4519475,3868.092299,Census Tract 315.02,23,63713,19.3,14.1,40.8,39.2,12.18274112,1.64974619
4593,MODELLING,44077.82545,8938.685187,7505.346079,811.2012816,1462.626433,3034.426723,Census Tract 314.02,12.4,69649,20.6,4,44.2,14.8,21.87226597,4.81189851
4594,MODELLING,48702.75352,15329.46472,6719.287667,1189.354426,2303.468899,2177.334683,Census Tract 338,19,95267,30.5,7.2,62,60.8,2.28608752,0.32658393
4595,MODELLING,20765.94512,915.5434722,4325.583028,1149.412433,514.230024,7206.388187,Census Tract 177.01,8.6,44106,22.1,3.8,15.1,9.3,64.18918919,3.58952703
4596,MODELLING,23095.50477,2512.825492,8736.37688,1701.100621,976.2425427,2242.200696,Census Tract 101,19,70337,39.1,9.3,46.8,1.6,31.46584804,0.57559478
4597,MODELLING,29380.30648,4388.871614,3983.235044,1099.947734,267.5517202,407.7646686,Census Tract 98.01,20.1,82788,32.6,7.3,60.9,6.6,9.14634146,2.03252033
4598,MODELLING,19030.0794,6158.666061,8762.135554,1205.6946,1868.989141,2333.806426,Census Tract 72,19.3,58891,35.2,17.1,50,1.7,43.55716878,6.80580762
4599,MODELLING,40514.73772,8007.040133,4022.299634,2103.567864,857.0762374,5912.278403,Census Tract 309,17.1,70795,18.2,15.1,40.3,17.2,15.49053356,3.44234079
4600,MODELLING,44279.70348,12312.03612,5661.900154,2045.716251,1150.60632,2727.027085,Census Tract 308,23.6,86257,22.7,8.6,57.5,24.9,20.77562327,1.38504155
4601,MODELLING,43355.97973,13391.99521,12793.25787,251.9643612,2066.640013,2629.93104,Census Tract 263.01,28.4,79389,39.8,16.7,65.4,2.2,9.94644223,2.67788829
4602,MODELLING,25871.64235,17981.34064,9993.211625,1698.839419,491.582869,2251.821772,Census Tract 60,18.2,61332,29.7,4.2,66.5,9,9.01352028,0.62593891
4603,MODELLING,12895.17868,5423.590565,5837.20965,441.4784623,888.0843636,3778.463358,Census Tract 42.02,22.5,86882,30.4,10.6,59.1,60.9,38.34586466,3.57142857
4604,MODELLING,59573.23351,25459.0263,7848.516001,2783.020269,751.935611,1670.352021,Census Tract 352,28.8,135606,38.5,6,84,83.2,3.98406375,0
4605,MODELLING,72132.01551,37009.94326,7042.247938,923.4916227,655.7461689,681.2940109,Census Tract 362.02,30.4,137859,34.1,9.5,78.5,78.8,6.91775557,0.76863951
4606,MODELLING,48302.73623,14803.10388,10434.5348,1043.681587,906.2343866,1358.736201,Census Tract 329,22.4,67986,38.6,4.7,57.1,42.3,11.52737752,1.92122959
4607,MODELLING,50504.6564,18693.7339,3822.033897,874.6762922,614.901274,1856.777236,Census Tract 341,36.1,102633,41,14.8,73.5,67.3,6.99300699,0
4608,MODELLING,49483.83198,14658.73332,5934.011684,1754.780467,270.3533457,676.5375651,Census Tract 331.02,36.3,106098,32,4.1,74.8,62.6,7.55033557,0
4609,MODELLING,21205.16147,14440.75437,12172.96647,650.9043843,530.6083492,2823.253609,Census Tract 67,9.9,57494,17.5,4.2,57.6,1.2,29.22077922,0.40584416
4610,MODELLING,20353.58193,840.1479196,10653.18338,1650.510613,1269.034415,3469.629029,Census Tract 84,17.9,60514,27.3,17.1,53.2,1.7,80.79268293,6.8597561
4611,MODELLING,44536.64319,10348.9033,8021.100374,2061.122688,2681.108124,5139.315246,Census Tract 310,15.5,56784,24.8,4,41.7,28.9,29.78723404,3.45744681
4612,MODELLING,40099.08056,6449.110925,5645.104295,1794.065486,698.5702035,7856.808818,Census Tract 311.01,18.4,70169,20.6,7.4,40,25.3,23.71541502,2.96442688
4613,MODELLING,27169.86714,3404.405838,5424.563124,1285.896863,858.2594222,1443.136661,Census Tract 191,22.9,99711,28.5,13.5,39.3,12.1,17.87394167,2.11665099
4614,MODELLING,36887.47244,9573.406649,2027.435131,745.9601769,1234.694787,2765.025299,Census Tract 305.01,10.1,55643,19.1,10.3,34.9,7.2,8.11618966,0.85433575
4615,MODELLING,26005.75937,3959.958439,5525.400033,199.2911977,1102.721449,1485.057054,Census Tract 115,28.2,105766,34.8,8.5,74.6,6.9,18.41746248,0.8526603
4616,MODELLING,61623.13023,26941.32511,11013.30921,1139.237904,2023.699419,2290.72882,Census Tract 355,31.4,122195,39.9,9.7,62.7,63,8.94959962,0.94206312
4617,MODELLING,44811.23246,10564.58224,7732.0177,1767.482485,2789.086557,4914.537244,Census Tract 310,15.5,56784,24.8,4,41.7,28.9,29.78723404,3.45744681
4618,MODELLING,39473.91857,6310.961509,4994.307298,992.0093375,279.4830468,7496.015718,Census Tract 311.01,18.4,70169,20.6,7.4,40,25.3,23.71541502,2.96442688
4619,MODELLING,21417.58656,1478.47844,3398.503997,882.5310124,1003.593604,6875.653936,Census Tract 192,3.5,35654,12.8,4.2,19.3,6.1,75.84830339,2.99401198
4620,MODELLING,73414.90025,38267.11327,7895.308615,742.0054652,1041.647474,969.6820562,Census Tract 363.02,23.6,83011,31.8,7.3,66.6,62.8,4.23985463,0.60569352
4621,MODELLING,21396.70179,5652.126062,9802.758305,565.6695853,363.1462578,2417.727733,Census Tract 379,39.7,106486,45,16.7,65.9,90.8,19.06779661,2.11864407
4622,MODELLING,21225.0665,4466.731274,9142.405666,869.5568878,142.4860605,3426.79632,Census Tract 379,39.7,106486,45,16.7,65.9,90.8,46.9043152,3.75234522
4623,MODELLING,32143.82925,1307.169048,1511.948228,1025.397315,288.4659426,4421.309448,Census Tract 282,8.1,49942,17.1,23.7,41.4,3.2,16.29327902,1.6293279
4624,MODELLING,38329.19491,4749.659728,5962.21648,1538.985108,1510.47733,8103.20715,Census Tract 312,22.6,71522,26.3,19.4,55.2,5,23.43211578,2.58442453
4625,MODELLING,26815.13126,1725.616117,6457.779839,195.2684952,1538.775603,1890.120235,Census Tract 190,3.2,81869,25,10.9,37.9,16.3,16.58163265,1.91326531
4626,MODELLING,7929.085037,1799.690894,2469.144375,670.8790554,988.2241801,6124.303489,Census Tract 30.02,48.9,104351,53.4,32.7,59.2,34.3,86.48648649,5.40540541
4627,MODELLING,31367.92797,1764.227257,6161.918692,1798.30904,47.19794408,744.8261877,Census Tract 98.02,32.1,81482,34.6,6.6,76.6,3.7,3.15789474,0.70175439
4628,MODELLING,23033.46323,1018.034036,6173.460202,496.8066148,310.7230591,4716.336572,Census Tract 188.01,0.8,25294,12.3,18.4,37.3,19.5,20.68680182,1.24120811
4629,MODELLING,12060.71947,3988.814038,4014.337759,2028.46867,781.1831941,4974.014134,Census Tract 37.02,35.9,88210,40.3,11.2,60.9,27.9,27.90697674,5.03875969
4630,MODELLING,30768.34697,6998.242101,13746.13004,1320.534504,810.855167,1911.747446,Census Tract 183,24.6,107589,39.9,4.7,79.4,95.4,7.59219089,0
4631,MODELLING,48417.46297,13679.91653,6624.934565,1495.722557,1070.319814,1493.211397,Census Tract 331.01,16.5,84314,36.6,6.7,68,45.2,27.81289507,1.2642225
4632,MODELLING,47396.81962,12714.5311,7220.489146,1644.306192,1127.276093,2238.467285,Census Tract 331.01,16.5,84314,36.6,6.7,68,45.2,24.30846605,1.67644593
4633,MODELLING,40012.64494,4822.42404,9872.404895,1633.275939,1722.069336,7056.918689,Census Tract 317,11.6,73442,26.3,7.2,49.9,27.7,22.56186317,1.45560408
